accident,where,time,whether,state,date
負傷,神戸市垂水区,15,晴,乾燥,2020-03-19
負傷,神戸市西区,7,晴,乾燥,2020-03-19
負傷,神戸市東灘区,16,晴,乾燥,2020-03-20
負傷,神戸市灘区,10,晴,乾燥,2020-03-20
負傷,神戸市長田区,19,晴,乾燥,2020-03-20
負傷,神戸市須磨区,12,晴,乾燥,2020-03-20
負傷,神戸市垂水区,16,晴,乾燥,2020-03-20
負傷,神戸市西区,12,晴,乾燥,2020-03-20
負傷,神戸市中央区,17,晴,乾燥,2020-03-21
負傷,神戸市東灘区,13,晴,乾燥,2020-03-21
負傷,神戸市兵庫区,11,晴,乾燥,2020-03-21
負傷,神戸市兵庫区,22,晴,乾燥,2020-03-21
負傷,神戸市兵庫区,15,晴,乾燥,2020-03-21
負傷,神戸市北区,12,晴,乾燥,2020-03-21
負傷,神戸市北区,8,晴,乾燥,2020-03-21
負傷,神戸市須磨区,13,晴,乾燥,2020-03-21
負傷,神戸市垂水区,11,晴,乾燥,2020-03-21
負傷,神戸市西区,10,晴,乾燥,2020-03-21
負傷,神戸市西区,14,晴,乾燥,2020-03-21
負傷,神戸市西区,17,晴,乾燥,2020-03-21
負傷,神戸市西区,14,晴,乾燥,2020-03-21
負傷,神戸市西区,18,晴,乾燥,2020-03-21
負傷,神戸市中央区,13,曇,乾燥,2020-03-22
負傷,神戸市中央区,16,晴,乾燥,2020-03-22
負傷,神戸市中央区,9,晴,乾燥,2020-03-22
負傷,神戸市中央区,20,曇,乾燥,2020-03-22
負傷,神戸市東灘区,0,晴,乾燥,2020-03-22
負傷,神戸市東灘区,16,晴,乾燥,2020-03-22
負傷,神戸市兵庫区,10,晴,乾燥,2020-03-22
負傷,神戸市兵庫区,16,晴,乾燥,2020-03-22
負傷,神戸市長田区,19,晴,乾燥,2020-03-22
負傷,神戸市垂水区,8,晴,乾燥,2020-03-22
負傷,神戸市垂水区,19,曇,乾燥,2020-03-22
負傷,神戸市西区,11,晴,乾燥,2020-03-22
負傷,神戸市中央区,15,晴,乾燥,2020-03-23
負傷,神戸市中央区,7,晴,乾燥,2020-03-23
負傷,神戸市中央区,13,晴,乾燥,2020-03-23
負傷,神戸市東灘区,8,晴,乾燥,2020-03-23
負傷,神戸市東灘区,13,晴,乾燥,2020-03-23
負傷,神戸市灘区,17,晴,乾燥,2020-03-23
負傷,神戸市灘区,7,晴,乾燥,2020-03-23
負傷,神戸市灘区,9,晴,乾燥,2020-03-23
負傷,神戸市兵庫区,15,晴,乾燥,2020-03-23
負傷,神戸市北区,10,晴,乾燥,2020-03-23
負傷,神戸市長田区,10,晴,乾燥,2020-03-23
負傷,神戸市須磨区,10,晴,乾燥,2020-03-23
負傷,神戸市須磨区,10,晴,乾燥,2020-03-23
負傷,神戸市須磨区,15,晴,乾燥,2020-03-23
負傷,神戸市垂水区,16,晴,乾燥,2020-03-23
負傷,神戸市垂水区,9,晴,乾燥,2020-03-23
負傷,神戸市垂水区,12,晴,乾燥,2020-03-23
負傷,神戸市垂水区,13,晴,乾燥,2020-03-23
負傷,神戸市西区,21,晴,乾燥,2020-03-23
負傷,神戸市西区,19,晴,乾燥,2020-03-23
負傷,神戸市中央区,8,晴,乾燥,2020-03-24
負傷,神戸市中央区,1,晴,乾燥,2020-03-24
負傷,神戸市東灘区,11,晴,乾燥,2020-03-24
負傷,神戸市東灘区,12,晴,乾燥,2020-03-24
負傷,神戸市東灘区,8,晴,乾燥,2020-03-24
負傷,神戸市東灘区,18,晴,乾燥,2020-03-24
負傷,神戸市灘区,10,晴,乾燥,2020-03-24
負傷,神戸市灘区,14,晴,乾燥,2020-03-24
負傷,神戸市灘区,15,晴,乾燥,2020-03-24
負傷,神戸市灘区,20,晴,乾燥,2020-03-24
負傷,神戸市灘区,8,晴,乾燥,2020-03-24
負傷,神戸市北区,16,晴,乾燥,2020-03-24
負傷,神戸市西区,16,晴,乾燥,2020-03-24
負傷,神戸市西区,20,晴,乾燥,2020-03-24
負傷,神戸市西区,15,晴,乾燥,2020-03-24
負傷,神戸市西区,22,晴,乾燥,2020-03-24
負傷,神戸市西区,17,晴,乾燥,2020-03-24
負傷,神戸市中央区,14,晴,乾燥,2020-03-25
負傷,神戸市中央区,9,晴,乾燥,2020-03-25
負傷,神戸市東灘区,10,晴,乾燥,2020-03-25
負傷,神戸市東灘区,17,晴,乾燥,2020-03-25
負傷,神戸市東灘区,14,晴,乾燥,2020-03-25
負傷,神戸市東灘区,8,晴,乾燥,2020-03-25
負傷,神戸市灘区,16,晴,乾燥,2020-03-25
負傷,神戸市兵庫区,17,晴,乾燥,2020-03-25
負傷,神戸市兵庫区,17,晴,乾燥,2020-03-25
負傷,神戸市北区,9,晴,乾燥,2020-03-25
負傷,神戸市北区,19,晴,乾燥,2020-03-25
負傷,神戸市北区,16,晴,乾燥,2020-03-25
負傷,神戸市北区,7,晴,乾燥,2020-03-25
負傷,神戸市長田区,14,晴,乾燥,2020-03-25
負傷,神戸市須磨区,11,晴,乾燥,2020-03-25
負傷,神戸市須磨区,22,晴,乾燥,2020-03-25
負傷,神戸市垂水区,7,晴,乾燥,2020-03-25
負傷,神戸市垂水区,20,晴,乾燥,2020-03-25
負傷,神戸市西区,8,晴,乾燥,2020-03-25
負傷,神戸市西区,16,晴,乾燥,2020-03-25
負傷,神戸市西区,17,晴,乾燥,2020-03-25
負傷,神戸市中央区,7,晴,乾燥,2020-03-26
負傷,神戸市中央区,14,晴,乾燥,2020-03-26
負傷,神戸市中央区,23,晴,乾燥,2020-03-26
負傷,神戸市中央区,7,晴,乾燥,2020-03-26
負傷,神戸市東灘区,14,晴,乾燥,2020-03-26
負傷,神戸市灘区,12,晴,乾燥,2020-03-26
負傷,神戸市兵庫区,10,晴,乾燥,2020-03-26
負傷,神戸市北区,10,晴,乾燥,2020-03-26
負傷,神戸市須磨区,16,晴,乾燥,2020-03-26
負傷,神戸市須磨区,17,晴,乾燥,2020-03-26
負傷,神戸市須磨区,11,晴,乾燥,2020-03-26
負傷,神戸市垂水区,14,曇,乾燥,2020-03-26
負傷,神戸市垂水区,9,晴,乾燥,2020-03-26
負傷,神戸市西区,7,晴,乾燥,2020-03-26
負傷,神戸市西区,18,晴,乾燥,2020-03-26
負傷,神戸市西区,14,晴,乾燥,2020-03-26
負傷,神戸市中央区,8,雨,湿潤,2020-03-27
負傷,神戸市中央区,16,雨,湿潤,2020-03-27
負傷,神戸市中央区,9,雨,湿潤,2020-03-27
負傷,神戸市中央区,16,雨,湿潤,2020-03-27
負傷,神戸市東灘区,9,雨,湿潤,2020-03-27
負傷,神戸市東灘区,15,雨,湿潤,2020-03-27
負傷,神戸市東灘区,19,雨,湿潤,2020-03-27
負傷,神戸市東灘区,8,雨,湿潤,2020-03-27
負傷,神戸市灘区,8,雨,湿潤,2020-03-27
負傷,神戸市兵庫区,8,雨,湿潤,2020-03-27
負傷,神戸市兵庫区,8,雨,湿潤,2020-03-27
負傷,神戸市兵庫区,19,雨,湿潤,2020-03-27
負傷,神戸市兵庫区,21,雨,湿潤,2020-03-27
負傷,神戸市北区,11,雨,湿潤,2020-03-27
負傷,神戸市北区,17,雨,湿潤,2020-03-27
負傷,神戸市長田区,18,雨,湿潤,2020-03-27
負傷,神戸市長田区,1,雨,凍結 ,2020-03-27
負傷,神戸市長田区,13,曇,湿潤,2020-03-27
負傷,神戸市長田区,19,曇,湿潤,2020-03-27
負傷,神戸市須磨区,17,雨,湿潤,2020-03-27
負傷,神戸市須磨区,8,雨,湿潤,2020-03-27
負傷,神戸市須磨区,10,雨,湿潤,2020-03-27
負傷,神戸市須磨区,13,曇,湿潤,2020-03-27
負傷,神戸市西区,13,曇,湿潤,2020-03-27
負傷,神戸市西区,20,曇,湿潤,2020-03-27
負傷,神戸市西区,22,曇,湿潤,2020-03-27
負傷,神戸市中央区,6,曇,湿潤,2020-03-28
負傷,神戸市東灘区,16,雨,湿潤,2020-03-28
負傷,神戸市灘区,0,雨,湿潤,2020-03-28
死亡,神戸市灘区,2,雨,湿潤,2020-03-28
負傷,神戸市灘区,11,晴,乾燥,2020-03-28
負傷,神戸市灘区,19,晴,乾燥,2020-03-28
負傷,神戸市兵庫区,17,雨,湿潤,2020-03-28
負傷,神戸市長田区,15,雨,湿潤,2020-03-28
負傷,神戸市長田区,19,雨,湿潤,2020-03-28
負傷,神戸市須磨区,7,曇,乾燥,2020-03-28
負傷,神戸市須磨区,11,曇,乾燥,2020-03-28
負傷,神戸市西区,20,雨,湿潤,2020-03-28
負傷,神戸市西区,16,雨,湿潤,2020-03-28
負傷,神戸市中央区,5,晴,湿潤,2020-03-29
負傷,神戸市中央区,14,晴,乾燥,2020-03-29
負傷,神戸市中央区,15,晴,乾燥,2020-03-29
負傷,神戸市中央区,8,晴,乾燥,2020-03-29
負傷,神戸市中央区,19,晴,乾燥,2020-03-29
死亡,神戸市中央区,11,晴,乾燥,2020-03-29
負傷,神戸市東灘区,12,晴,乾燥,2020-03-29
負傷,神戸市灘区,8,曇,湿潤,2020-03-29
負傷,神戸市灘区,12,晴,乾燥,2020-03-29
負傷,神戸市灘区,0,曇,湿潤,2020-03-29
負傷,神戸市兵庫区,10,晴,乾燥,2020-03-29
負傷,神戸市北区,11,曇,乾燥,2020-03-29
負傷,神戸市西区,13,晴,乾燥,2020-03-29
負傷,神戸市西区,12,晴,乾燥,2020-03-29
負傷,神戸市西区,17,晴,乾燥,2020-03-29
負傷,神戸市中央区,10,晴,乾燥,2020-03-30
負傷,神戸市兵庫区,14,晴,乾燥,2020-03-30
負傷,神戸市北区,11,曇,乾燥,2020-03-30
負傷,神戸市須磨区,18,曇,乾燥,2020-03-30
負傷,神戸市須磨区,0,晴,乾燥,2020-03-30
負傷,神戸市垂水区,8,晴,乾燥,2020-03-30
負傷,神戸市中央区,21,晴,乾燥,2020-03-31
負傷,神戸市中央区,16,曇,乾燥,2020-03-31
負傷,神戸市東灘区,15,曇,乾燥,2020-03-31
負傷,神戸市東灘区,6,晴,乾燥,2020-03-31
負傷,神戸市東灘区,12,晴,乾燥,2020-03-31
負傷,神戸市東灘区,18,曇,乾燥,2020-03-31
負傷,神戸市兵庫区,17,曇,乾燥,2020-03-31
負傷,神戸市北区,14,晴,乾燥,2020-03-31
負傷,神戸市北区,21,雨,湿潤,2020-03-31
負傷,神戸市北区,17,曇,乾燥,2020-03-31
負傷,神戸市北区,13,曇,乾燥,2020-03-31
負傷,神戸市長田区,7,曇,乾燥,2020-03-31
負傷,神戸市中央区,18,雨,湿潤,2020-04-01
負傷,神戸市中央区,23,曇,乾燥,2020-04-01
負傷,神戸市中央区,14,雨,湿潤,2020-04-01
負傷,神戸市中央区,15,雨,湿潤,2020-04-01
負傷,神戸市中央区,8,晴,乾燥,2020-04-01
負傷,神戸市東灘区,4,曇,湿潤,2020-04-01
負傷,神戸市東灘区,10,雨,湿潤,2020-04-01
負傷,神戸市東灘区,19,雨,湿潤,2020-04-01
負傷,神戸市灘区,8,曇,乾燥,2020-04-01
負傷,神戸市灘区,9,雨,湿潤,2020-04-01
負傷,神戸市灘区,15,雨,湿潤,2020-04-01
負傷,神戸市灘区,20,雨,湿潤,2020-04-01
負傷,神戸市兵庫区,16,雨,湿潤,2020-04-01
負傷,神戸市北区,13,雨,湿潤,2020-04-01
負傷,神戸市北区,13,雨,湿潤,2020-04-01
負傷,神戸市北区,18,雨,湿潤,2020-04-01
負傷,神戸市長田区,12,雨,湿潤,2020-04-01
負傷,神戸市長田区,14,雨,湿潤,2020-04-01
負傷,神戸市垂水区,8,雨,湿潤,2020-04-01
負傷,神戸市垂水区,13,雨,湿潤,2020-04-01
負傷,神戸市垂水区,21,曇,湿潤,2020-04-01
負傷,神戸市西区,9,雨,湿潤,2020-04-01
負傷,神戸市西区,7,雨,湿潤,2020-04-01
負傷,神戸市西区,17,雨,湿潤,2020-04-01
負傷,神戸市東灘区,11,曇,乾燥,2020-04-02
負傷,神戸市東灘区,17,晴,乾燥,2020-04-02
負傷,神戸市灘区,15,晴,乾燥,2020-04-02
負傷,神戸市兵庫区,11,晴,乾燥,2020-04-02
負傷,神戸市兵庫区,19,晴,乾燥,2020-04-02
負傷,神戸市北区,20,晴,乾燥,2020-04-02
負傷,神戸市長田区,11,曇,乾燥,2020-04-02
負傷,神戸市長田区,13,曇,乾燥,2020-04-02
負傷,神戸市垂水区,12,晴,乾燥,2020-04-02
負傷,神戸市西区,7,曇,乾燥,2020-04-02
負傷,神戸市西区,11,曇,乾燥,2020-04-02
負傷,神戸市西区,15,晴,乾燥,2020-04-02
負傷,神戸市中央区,8,晴,乾燥,2020-04-03
負傷,神戸市東灘区,7,雨,湿潤,2020-04-03
負傷,神戸市東灘区,17,晴,乾燥,2020-04-03
負傷,神戸市灘区,11,晴,乾燥,2020-04-03
負傷,神戸市兵庫区,7,晴,乾燥,2020-04-03
負傷,神戸市北区,8,晴,乾燥,2020-04-03
負傷,神戸市長田区,17,晴,乾燥,2020-04-03
負傷,神戸市西区,8,晴,乾燥,2020-04-03
死亡,神戸市西区,19,晴,乾燥,2020-04-03
負傷,神戸市西区,19,晴,乾燥,2020-04-03
負傷,神戸市西区,19,晴,乾燥,2020-04-03
負傷,神戸市東灘区,15,晴,乾燥,2020-04-04
負傷,神戸市東灘区,18,晴,乾燥,2020-04-04
負傷,神戸市東灘区,10,晴,乾燥,2020-04-04
負傷,神戸市垂水区,12,晴,乾燥,2020-04-04
負傷,神戸市垂水区,14,晴,乾燥,2020-04-04
負傷,神戸市垂水区,17,晴,乾燥,2020-04-04
負傷,神戸市西区,1,晴,乾燥,2020-04-04
負傷,神戸市中央区,8,晴,乾燥,2020-04-05
負傷,神戸市東灘区,13,晴,乾燥,2020-04-05
負傷,神戸市長田区,14,晴,乾燥,2020-04-05
負傷,神戸市須磨区,19,晴,乾燥,2020-04-05
負傷,神戸市垂水区,8,晴,乾燥,2020-04-05
負傷,神戸市東灘区,8,晴,乾燥,2020-04-06
負傷,神戸市東灘区,11,晴,乾燥,2020-04-06
負傷,神戸市東灘区,16,晴,乾燥,2020-04-06
負傷,神戸市東灘区,18,晴,乾燥,2020-04-06
負傷,神戸市灘区,13,晴,乾燥,2020-04-06
負傷,神戸市灘区,18,晴,乾燥,2020-04-06
負傷,神戸市兵庫区,9,晴,乾燥,2020-04-06
負傷,神戸市兵庫区,8,晴,乾燥,2020-04-06
負傷,神戸市兵庫区,11,晴,乾燥,2020-04-06
負傷,神戸市兵庫区,8,晴,乾燥,2020-04-06
負傷,神戸市北区,8,晴,乾燥,2020-04-06
負傷,神戸市長田区,16,晴,乾燥,2020-04-06
負傷,神戸市長田区,19,晴,乾燥,2020-04-06
負傷,神戸市須磨区,20,晴,乾燥,2020-04-06
負傷,神戸市垂水区,15,晴,乾燥,2020-04-06
負傷,神戸市西区,7,晴,乾燥,2020-04-06
負傷,神戸市西区,7,晴,乾燥,2020-04-06
負傷,神戸市西区,18,晴,乾燥,2020-04-06
負傷,神戸市東灘区,3,晴,乾燥,2020-04-07
負傷,神戸市東灘区,14,晴,乾燥,2020-04-07
負傷,神戸市東灘区,17,晴,乾燥,2020-04-07
負傷,神戸市灘区,13,晴,乾燥,2020-04-07
負傷,神戸市灘区,16,晴,乾燥,2020-04-07
負傷,神戸市兵庫区,9,晴,乾燥,2020-04-07
負傷,神戸市北区,18,晴,乾燥,2020-04-07
負傷,神戸市長田区,9,晴,乾燥,2020-04-07
負傷,神戸市垂水区,8,晴,乾燥,2020-04-07
負傷,神戸市西区,16,晴,乾燥,2020-04-07
負傷,神戸市西区,17,晴,乾燥,2020-04-07
負傷,神戸市中央区,9,晴,乾燥,2020-04-08
負傷,神戸市中央区,9,晴,乾燥,2020-04-08
負傷,神戸市東灘区,8,晴,乾燥,2020-04-08
負傷,神戸市灘区,19,晴,乾燥,2020-04-08
負傷,神戸市北区,10,晴,乾燥,2020-04-08
負傷,神戸市須磨区,8,晴,乾燥,2020-04-08
負傷,神戸市須磨区,21,晴,乾燥,2020-04-08
負傷,神戸市垂水区,9,晴,乾燥,2020-04-08
負傷,神戸市垂水区,18,晴,乾燥,2020-04-08
負傷,神戸市西区,7,晴,乾燥,2020-04-08
負傷,神戸市西区,13,晴,乾燥,2020-04-08
負傷,神戸市西区,17,晴,乾燥,2020-04-08
負傷,神戸市西区,18,晴,乾燥,2020-04-08
負傷,神戸市西区,7,晴,乾燥,2020-04-08
負傷,神戸市中央区,14,晴,乾燥,2020-04-09
負傷,神戸市灘区,11,晴,乾燥,2020-04-09
負傷,神戸市兵庫区,6,晴,乾燥,2020-04-09
負傷,神戸市長田区,14,晴,乾燥,2020-04-09
負傷,神戸市西区,12,晴,乾燥,2020-04-09
負傷,神戸市西区,17,晴,乾燥,2020-04-09
負傷,神戸市中央区,21,晴,乾燥,2020-04-10
負傷,神戸市中央区,7,晴,乾燥,2020-04-10
負傷,神戸市中央区,7,晴,乾燥,2020-04-10
負傷,神戸市東灘区,5,晴,乾燥,2020-04-10
負傷,神戸市東灘区,23,晴,乾燥,2020-04-10
負傷,神戸市東灘区,10,晴,乾燥,2020-04-10
負傷,神戸市灘区,19,晴,乾燥,2020-04-10
負傷,神戸市兵庫区,6,晴,乾燥,2020-04-10
負傷,神戸市兵庫区,16,晴,乾燥,2020-04-10
負傷,神戸市須磨区,0,晴,乾燥,2020-04-10
負傷,神戸市須磨区,9,晴,乾燥,2020-04-10
負傷,神戸市垂水区,12,晴,乾燥,2020-04-10
負傷,神戸市西区,8,晴,乾燥,2020-04-10
負傷,神戸市灘区,20,晴,乾燥,2020-04-11
負傷,神戸市兵庫区,9,晴,乾燥,2020-04-11
負傷,神戸市兵庫区,12,晴,乾燥,2020-04-11
負傷,神戸市北区,8,晴,乾燥,2020-04-11
負傷,神戸市垂水区,11,晴,乾燥,2020-04-11
負傷,神戸市西区,13,晴,乾燥,2020-04-11
負傷,神戸市西区,12,晴,乾燥,2020-04-11
負傷,神戸市西区,16,晴,乾燥,2020-04-11
負傷,神戸市中央区,18,雨,湿潤,2020-04-12
負傷,神戸市東灘区,11,雨,湿潤,2020-04-12
負傷,神戸市須磨区,13,雨,湿潤,2020-04-12
負傷,神戸市中央区,8,雨,湿潤,2020-04-13
負傷,神戸市中央区,12,雨,湿潤,2020-04-13
負傷,神戸市中央区,18,雨,湿潤,2020-04-13
負傷,神戸市東灘区,8,雨,湿潤,2020-04-13
負傷,神戸市東灘区,13,曇,乾燥,2020-04-13
負傷,神戸市垂水区,17,雨,湿潤,2020-04-13
負傷,神戸市垂水区,16,雨,湿潤,2020-04-13
負傷,神戸市垂水区,20,曇,乾燥,2020-04-13
負傷,神戸市垂水区,17,雨,湿潤,2020-04-13
死亡,神戸市西区,18,雨,湿潤,2020-04-13
負傷,神戸市西区,8,雨,湿潤,2020-04-13
負傷,神戸市西区,18,雨,湿潤,2020-04-13
負傷,神戸市西区,19,雨,湿潤,2020-04-13
負傷,神戸市東灘区,6,晴,乾燥,2020-04-14
負傷,神戸市東灘区,8,晴,乾燥,2020-04-14
負傷,神戸市東灘区,10,晴,乾燥,2020-04-14
負傷,神戸市東灘区,11,晴,乾燥,2020-04-14
負傷,神戸市灘区,11,晴,乾燥,2020-04-14
負傷,神戸市灘区,14,晴,乾燥,2020-04-14
負傷,神戸市兵庫区,9,晴,乾燥,2020-04-14
負傷,神戸市北区,12,晴,乾燥,2020-04-14
負傷,神戸市須磨区,15,晴,乾燥,2020-04-14
負傷,神戸市須磨区,15,晴,乾燥,2020-04-14
負傷,神戸市垂水区,18,晴,乾燥,2020-04-14
負傷,神戸市西区,8,晴,乾燥,2020-04-14
負傷,神戸市西区,14,晴,乾燥,2020-04-14
負傷,神戸市東灘区,8,晴,乾燥,2020-04-15
負傷,神戸市兵庫区,11,晴,乾燥,2020-04-15
負傷,神戸市兵庫区,12,晴,乾燥,2020-04-15
負傷,神戸市兵庫区,14,晴,乾燥,2020-04-15
負傷,神戸市北区,17,晴,乾燥,2020-04-15
負傷,神戸市須磨区,15,晴,乾燥,2020-04-15
負傷,神戸市垂水区,9,晴,乾燥,2020-04-15
負傷,神戸市垂水区,12,晴,乾燥,2020-04-15
負傷,神戸市中央区,11,晴,乾燥,2020-04-16
負傷,神戸市中央区,6,晴,乾燥,2020-04-16
負傷,神戸市中央区,17,晴,乾燥,2020-04-16
負傷,神戸市東灘区,15,晴,乾燥,2020-04-16
負傷,神戸市兵庫区,8,晴,乾燥,2020-04-16
負傷,神戸市北区,14,晴,乾燥,2020-04-16
負傷,神戸市長田区,13,晴,乾燥,2020-04-16
負傷,神戸市須磨区,10,晴,乾燥,2020-04-16
負傷,神戸市須磨区,19,晴,乾燥,2020-04-16
負傷,神戸市垂水区,13,晴,乾燥,2020-04-16
負傷,神戸市東灘区,9,晴,乾燥,2020-04-17
負傷,神戸市兵庫区,18,晴,乾燥,2020-04-17
負傷,神戸市長田区,18,曇,乾燥,2020-04-17
負傷,神戸市須磨区,8,晴,乾燥,2020-04-17
負傷,神戸市垂水区,3,晴,乾燥,2020-04-17
負傷,神戸市西区,9,晴,乾燥,2020-04-17
負傷,神戸市中央区,18,晴,乾燥,2020-04-18
負傷,神戸市兵庫区,7,雨,湿潤,2020-04-18
負傷,神戸市兵庫区,8,雨,湿潤,2020-04-18
負傷,神戸市長田区,11,雨,湿潤,2020-04-18
負傷,神戸市須磨区,18,晴,乾燥,2020-04-18
負傷,神戸市垂水区,17,晴,乾燥,2020-04-18
負傷,神戸市西区,11,雨,湿潤,2020-04-18
負傷,神戸市中央区,7,曇,乾燥,2020-04-19
負傷,神戸市中央区,18,曇,乾燥,2020-04-19
負傷,神戸市兵庫区,6,晴,乾燥,2020-04-19
負傷,神戸市北区,14,曇,乾燥,2020-04-19
負傷,神戸市長田区,11,晴,乾燥,2020-04-19
負傷,神戸市垂水区,11,晴,乾燥,2020-04-19
負傷,神戸市西区,15,晴,乾燥,2020-04-19
負傷,神戸市東灘区,6,雨,湿潤,2020-04-20
負傷,神戸市東灘区,17,晴,乾燥,2020-04-20
負傷,神戸市東灘区,18,晴,乾燥,2020-04-20
負傷,神戸市兵庫区,8,雨,湿潤,2020-04-20
負傷,神戸市兵庫区,10,曇,湿潤,2020-04-20
負傷,神戸市兵庫区,12,曇,乾燥,2020-04-20
負傷,神戸市垂水区,14,晴,乾燥,2020-04-20
負傷,神戸市垂水区,18,晴,乾燥,2020-04-20
負傷,神戸市西区,5,曇,乾燥,2020-04-20
負傷,神戸市西区,9,曇,乾燥,2020-04-20
負傷,神戸市西区,10,曇,乾燥,2020-04-20
死亡,神戸市東灘区,9,曇,乾燥,2020-04-21
負傷,神戸市兵庫区,21,晴,乾燥,2020-04-21
負傷,神戸市北区,8,晴,乾燥,2020-04-21
負傷,神戸市長田区,8,曇,乾燥,2020-04-21
負傷,神戸市須磨区,18,晴,乾燥,2020-04-21
負傷,神戸市須磨区,7,晴,乾燥,2020-04-21
負傷,神戸市須磨区,17,晴,乾燥,2020-04-21
負傷,神戸市垂水区,7,晴,乾燥,2020-04-21
負傷,神戸市中央区,12,曇,乾燥,2020-04-22
負傷,神戸市中央区,9,晴,乾燥,2020-04-22
負傷,神戸市東灘区,12,晴,乾燥,2020-04-22
負傷,神戸市灘区,14,晴,乾燥,2020-04-22
負傷,神戸市北区,18,晴,乾燥,2020-04-22
負傷,神戸市西区,17,晴,乾燥,2020-04-22
負傷,神戸市東灘区,13,晴,乾燥,2020-04-23
負傷,神戸市兵庫区,8,晴,乾燥,2020-04-23
負傷,神戸市北区,17,晴,乾燥,2020-04-23
負傷,神戸市長田区,19,晴,乾燥,2020-04-23
負傷,神戸市西区,8,晴,乾燥,2020-04-23
負傷,神戸市中央区,4,晴,乾燥,2020-04-24
負傷,神戸市灘区,11,晴,乾燥,2020-04-24
負傷,神戸市兵庫区,14,晴,乾燥,2020-04-24
負傷,神戸市北区,19,晴,乾燥,2020-04-24
負傷,神戸市長田区,17,晴,乾燥,2020-04-24
負傷,神戸市垂水区,10,晴,乾燥,2020-04-24
負傷,神戸市垂水区,21,晴,乾燥,2020-04-24
負傷,神戸市東灘区,17,晴,乾燥,2020-04-25
負傷,神戸市東灘区,19,晴,乾燥,2020-04-25
負傷,神戸市灘区,9,晴,乾燥,2020-04-25
負傷,神戸市兵庫区,16,晴,乾燥,2020-04-25
負傷,神戸市須磨区,11,晴,乾燥,2020-04-25
負傷,神戸市須磨区,12,晴,乾燥,2020-04-25
負傷,神戸市垂水区,10,晴,乾燥,2020-04-25
負傷,神戸市西区,9,晴,乾燥,2020-04-25
負傷,神戸市中央区,17,曇,乾燥,2020-04-26
負傷,神戸市東灘区,10,晴,乾燥,2020-04-26
負傷,神戸市灘区,17,晴,乾燥,2020-04-26
負傷,神戸市垂水区,16,曇,乾燥,2020-04-26
負傷,神戸市垂水区,16,晴,乾燥,2020-04-26
負傷,神戸市中央区,6,晴,乾燥,2020-04-27
負傷,神戸市中央区,15,晴,乾燥,2020-04-27
負傷,神戸市中央区,13,晴,乾燥,2020-04-27
負傷,神戸市中央区,11,晴,乾燥,2020-04-27
負傷,神戸市東灘区,8,晴,乾燥,2020-04-27
負傷,神戸市東灘区,19,曇,乾燥,2020-04-27
負傷,神戸市兵庫区,12,晴,乾燥,2020-04-27
負傷,神戸市北区,9,晴,乾燥,2020-04-27
負傷,神戸市長田区,7,晴,乾燥,2020-04-27
負傷,神戸市長田区,11,晴,乾燥,2020-04-27
負傷,神戸市長田区,12,晴,乾燥,2020-04-27
負傷,神戸市長田区,15,晴,乾燥,2020-04-27
負傷,神戸市須磨区,18,晴,乾燥,2020-04-27
負傷,神戸市垂水区,9,晴,乾燥,2020-04-27
負傷,神戸市西区,7,晴,乾燥,2020-04-27
負傷,神戸市西区,22,晴,乾燥,2020-04-27
負傷,神戸市中央区,16,晴,乾燥,2020-04-28
負傷,神戸市東灘区,16,晴,乾燥,2020-04-28
負傷,神戸市東灘区,16,晴,乾燥,2020-04-28
負傷,神戸市灘区,13,晴,乾燥,2020-04-28
負傷,神戸市灘区,12,晴,乾燥,2020-04-28
負傷,神戸市北区,20,晴,乾燥,2020-04-28
負傷,神戸市北区,14,晴,乾燥,2020-04-28
負傷,神戸市北区,16,晴,乾燥,2020-04-28
負傷,神戸市須磨区,8,晴,乾燥,2020-04-28
負傷,神戸市須磨区,6,晴,乾燥,2020-04-28
負傷,神戸市垂水区,10,晴,乾燥,2020-04-28
負傷,神戸市垂水区,18,晴,乾燥,2020-04-28
負傷,神戸市中央区,14,晴,乾燥,2020-04-29
負傷,神戸市東灘区,12,晴,乾燥,2020-04-29
負傷,神戸市灘区,15,晴,乾燥,2020-04-29
負傷,神戸市兵庫区,7,晴,乾燥,2020-04-29
負傷,神戸市北区,13,晴,乾燥,2020-04-29
負傷,神戸市北区,8,晴,乾燥,2020-04-29
負傷,神戸市長田区,17,晴,乾燥,2020-04-29
負傷,神戸市須磨区,18,晴,乾燥,2020-04-29
負傷,神戸市垂水区,17,晴,乾燥,2020-04-29
負傷,神戸市西区,10,晴,乾燥,2020-04-29
負傷,神戸市東灘区,6,晴,乾燥,2020-04-30
負傷,神戸市東灘区,21,晴,乾燥,2020-04-30
負傷,神戸市兵庫区,9,晴,乾燥,2020-04-30
負傷,神戸市北区,12,晴,乾燥,2020-04-30
負傷,神戸市北区,14,晴,乾燥,2020-04-30
負傷,神戸市長田区,10,晴,乾燥,2020-04-30
負傷,神戸市長田区,12,晴,乾燥,2020-04-30
負傷,神戸市垂水区,9,晴,乾燥,2020-04-30
負傷,神戸市垂水区,5,晴,乾燥,2020-04-30
負傷,神戸市中央区,9,晴,乾燥,2020-05-01
負傷,神戸市中央区,11,晴,乾燥,2020-05-01
負傷,神戸市北区,15,晴,乾燥,2020-05-01
負傷,神戸市垂水区,9,晴,乾燥,2020-05-01
